ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32
0.2376914196056292	-0.4826555872959498	-1.4337386319390644	-0.0293930423121814	-0.2603711415770472	0.2970148910524577	0.4626593715573598	0.2766980117395861	0.3463725751385532	0.3440068043068822	-0.8073655012002854	0.0467695728572277	-1.3782111410844258	1.888322693898565	0.4894450739194804	-0.9760524228449052	-1.439939948032353	-0.7756553795906624	-0.7296063865653514	0.2361428179753374	-1.6295149068365218	0.5865375304865307	0.1873162323463494	-0.9824795786013658	-0.7616624434543954	0.4655212108720097	0.4451811351529152	-0.2613840903074467	-0.1771643415914332	0.4891697299672928	-0.57365754370837	0.1435352594154167	1.0628810564322924
0.636293253413803	-0.7057746982401589	-1.6509036473233412	0.0018630861295247	0.1502194864632211	0.134177584951996	-0.2685956719372762	0.2807037402810286	1.202968499621286	0.5877637617594123	-1.6639726820149343	1.207934684724817	-1.615663059487685	2.5062636298727012	0.5893590640422487	-0.5623331590821984	-1.4705556498470866	-1.464383635990543	-2.324494458151292	1.0468590184438489	-1.5130167337797504	-0.0287788552920094	-0.0795444833412679	-1.3969816559391866	-0.0489265513113125	1.297381629028454	0.4488411426036003	-0.6446202187912499	-1.1012231874443386	1.080987121730179	-0.9842969825442665	1.5693071950838502	1.681233322526431
0.1232355987981785	0.1410546135988534	-0.6781361645442311	0.0618987825437763	-0.0548104653168973	0.291923612599603	-1.9890191725016997	-0.7125279994145955	1.5326720787542485	-1.2118739139454369	0.2168445950399828	1.4696726969473606	-0.3475489664606253	2.2963459639922945	1.1026972303284923	-0.3536991753302266	-0.5040507432881912	-0.7070148278084969	-1.3746142400869643	1.4738121114213738	-1.459131190719528	-1.755558894089266	-1.0116328370753245	-1.249095539489857	1.6678789514205548	1.2380602030913297	-0.4323252724748764	-1.4250733774281266	-0.8009591559201263	1.3416458613453894	-0.7489655812864352	0.5833274597310079	0.6810947859347425
0.1934477304737125	0.045166108591295	-0.02027171244524	0.6797258087746441	-1.1758646139956843	0.2030342096624733	-2.2886586312094868	-1.779517830844587	1.021577859885195	-1.035845616455905	2.2918129581377262	-0.8772859175741047	-0.2946680530748837	2.2672305668118367	0.8571621346236898	-0.6041325540428947	-0.8964403885016962	-0.3874750829521055	0.8424625944319448	1.6674446512248546	-1.468456649112469	-1.2156632341225504	-1.311122103769099	-1.4692156227185686	0.358823489096531	0.7392122434303343	-0.2398745528730301	-0.7066385940075056	-0.178575642997801	1.4169756287806892	-0.6580189999165629	0.2393089592691358	0.7679124509592234
0.7840442723195906	-1.4953254156731757	-1.1234813108925068	0.9949034148575416	-1.318914876611397	-0.1067093555495946	-1.2694645032775411	-1.9215341529175447	-0.5865568450024656	1.0877408945482263	1.7330851033253292	0.2936801533559682	0.3616169593832961	2.206387827419304	0.4776779720046373	0.7457552779293916	-0.9780474636124632	-0.6991376205528032	1.5043524086428492	0.2810682590945133	-1.4872123103784896	0.2618751258143441	-0.5690647412454358	-1.211400279844129	-0.0736273580682149	0.416981635242338	0.0380429455252247	0.9463189883273092	0.2508725814951953	1.4907099909104735	-0.5642872219284134	0.7645954382734315	0.8266913373799435
0.6662891190014542	-1.451429312593545	-1.4714860731787405	0.3398266003494025	-0.7785927424192607	-0.0071369249900655	-0.5595271994935002	-1.4838290872329705	-1.503665677460717	-0.24699541564556	0.8843963329628174	1.7547813611495116	0.3929618140329991	2.1412125144293945	0.5598952221577749	1.0220867992623024	-0.8232461167859595	-1.0433296904143552	1.788529048589452	-0.6748927771454425	-1.4686637575916852	0.3691341429627285	-0.3833944678849906	-0.9701278586162592	0.2800165987870562	-0.8281394595599685	0.0265091135954391	1.0058039618623948	0.2026962978022142	0.704897663885982	-0.5719951337793379	0.2551831588765144	0.8187434690454672
0.2766931728968565	-1.0189746166125817	-0.1287385018910112	-0.028095012359677	-0.2257797100872486	0.183345161596446	-1.2902036619182524	-1.3022784017189242	-1.0495875093611782	-1.6010223896469151	0.1502789267294204	0.0213312693786915	-0.5670714061413753	2.0304123633199698	0.1930980655278721	0.1278735765203891	-0.4564012803781222	-1.0046251912850632	1.1972177109956748	-0.2152679602486297	-1.4363542222499934	0.0939969204792488	-0.5625023590830486	-0.892731529299936	-0.5884258440214477	-2.2606639245347555	0.4923008053250502	0.0376166736963817	-0.1130291978746509	-1.086835682649963	-0.326685644814669	-0.8330670975248181	0.3105741725286671
0.1721114923054851	-2.0877719441710134	-0.7136262690563075	-0.1434005679675286	0.1282814475814249	0.4995207984367195	-1.659316479769026	-1.6268963660389162	0.238664610870995	0.1946642658489353	-0.760897354380269	-0.6357185444454377	-0.3456878847451123	2.115109101661431	0.2768715921825818	-0.4286430755205038	0.449788660725699	-0.6769172399225944	0.9321471516992252	0.1682620377280112	-1.4762317929971402	0.0266496557123791	-0.3270470276408129	-0.3492106303359452	-1.1441252410704197	-1.4682123957304172	0.8869312658856426	-0.0868220549465079	-0.5232886616818636	-0.9924155849543635	0.382819605603037	-1.0951838761618755	-0.558036307784576
-0.332847694917352	-1.0223889135369546	-1.2869759495242297	-0.0824446289799019	0.0317655971515203	-0.564923668236636	-1.4002704113815378	-2.0118703099207975	0.978646506303942	0.141091507928403	-1.2711305157746362	1.1839075378291843	1.515049203016387	1.999778058086823	0.4977772111235235	-1.065993287682486	0.7276569624170857	-0.4707771197915117	1.371681406223372	-0.5235126372553023	-1.450306795426338	-0.1236142776327934	-0.4230496829394098	-0.042479309143004	-0.3385414763266134	0.234511480187192	-0.1953429892684869	0.8331303370792936	-0.1900359227376412	0.5812320861508925	0.8123039024993469	0.7810188592231508	-0.133139250128628
-0.7141929588170964	0.2444107670323692	-0.6258323839965918	-0.6948395313862447	-0.5039094393343374	-1.49592839503063	-1.84739082357547	-1.583124758729473	1.1971911594143012	-1.3104876088145263	-1.1409192745082264	0.2218327020152223	2.125341332680784	2.046050627104212	-0.1173835133117747	-0.1110719490197887	0.2294360134020515	-0.5486454299967759	0.8033746183348042	-0.7447096170426186	-1.4274664050816472	0.2991069380633935	-0.6093796705698717	-0.1401490602288273	0.7350954605640205	1.1660678346462283	-0.5667557552304027	1.1404412811928375	-0.3399560900220818	0.9895993723154202	1.158403763173245	1.327477381852437	0.9829495370783344
