pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32
0.11160440603687222	-0.14241538940758905	0.1375870430744043	0.0354130207136043	0.011801442923637995	-0.04311257432323423	-0.13900238094905976	0.06949164389763111	-0.056048380820157936	0.018176085359179465	-0.061605596801636284	0.021153189274295534	0.05074862050149598	-0.0796108734526287	-0.14351294958332134	-0.012433323335752255	0.06851692952917499	-0.026560890349627116	-0.017274178609106683	-0.14144695039915992	0.08171133589047905	-0.06490515000955839	-0.046088731269024456	0.014444988602873271	-0.024866679968240227	0.045694420633369606	-0.04680979321645103	-0.15197050225079378	-0.08610463298275485	-0.06536766956016768	0.04599298017755607	-0.046526487175502576	0.004457183166032122
0.09215615460167274	-0.10133875766044968	0.14162756108092814	-0.02793577526528162	-0.039663757374457084	0.057690152010403006	-0.03901064816904756	0.05756475614203621	-0.08914222475385736	0.024067910733009845	-0.009048041148040614	0.029224811400705764	0.12951990260560198	0.059772983174231936	-0.08442718304900426	0.2377526167302504	0.06310872216564989	0.03196777358416125	-0.03176201389151112	-0.011191567428138899	0.06092561357735349	-0.013554481620293182	-0.04833259028225341	0.0743158578017001	-0.08660755673161355	-0.027956988170646943	-0.060382192983501545	-0.1268179277977772	-0.17249465983902668	-0.10758661833815869	-0.08442282608261881	-0.1014539010999011	-0.09863254650948339
0.08239804211251706	-0.04100445404930088	0.17930017513534954	-0.08795908924742488	-0.050816856444747815	0.09522471460391133	0.06505923906894653	-0.13340240030506148	0.039778028281048705	-0.012568363716358999	-0.03955430710033711	-0.09396515727073854	-0.03589224545715197	0.11556282866196291	-0.04040200107619598	0.23831621394829783	0.07563106264300401	0.07599359169245626	-0.021708214213524424	0.2112874873911703	0.01365310889458482	0.006342144776548014	-0.016707905549688786	0.03223640305601566	-0.12424481052824157	0.07287067608766735	0.0010396022530341424	-0.05209447957701736	0.05484626800776771	-0.02638559613981589	-0.24368910219304923	-0.0813882382663528	-0.09586493170195023
0.07979380397715104	-0.06399323814356887	0.17227208593855123	-0.06209441380918902	-0.042865033260590976	0.07611648066912552	-0.1213582232022698	-0.03862462711288714	0.17788083067222443	-0.027911300549398374	-0.11405067727286686	0.03285234082781724	0.0038915741578334495	0.13336111782294502	-0.01668892291177536	0.007473898791439962	0.09687675312729072	0.13402351160365114	0.10125469343205716	0.11443031094154597	0.024139969072250425	0.04534311448093151	0.010425747579656731	0.06643177506820983	-0.027126228460289004	-0.008846194948391034	-0.05331875205555546	0.0723426253013627	0.25344047046580653	0.13672228587939395	-0.11834349706695158	-0.1895459429555855	-0.04973233005348326
0.0838579836762784	-0.08818011880097763	0.11573926367925176	-0.05088426741365144	-0.1159895010168792	0.0380753740961345	-0.1627840437243543	0.08970412121716201	0.02950662752719102	-0.09688280154845388	0.025899393223750795	0.1894646650664363	0.02213460877652501	-0.024145524896145257	0.04236198796964225	0.014961993689478793	0.06096691714200725	0.07220909784312587	0.06118400890559625	-0.05479826368260719	-0.005192530389967337	0.0810215132418487	-0.08732422070834155	0.08604707781332391	-0.005085430283610248	-0.12634794617064976	0.07131456152550772	0.14093619032263033	0.11594404193603217	0.08881737923164344	-0.03295723510897289	-0.03451687649363222	0.07145972812776463
0.0853098894080878	-0.07430607703063975	0.09454854117884702	-0.0642604784138859	-0.0998911479037563	-0.00120989654956968	-0.031781892489867625	0.056115195158767256	-0.13194963093696344	-0.05930370415906512	0.02932790698018356	0.12329330765683708	-0.10988334493919552	-0.11674989627428915	0.032439790087062964	0.0717530586462367	-0.0040863786336379215	0.06759426300145285	-0.11129101949231447	-0.027763210982769945	-0.04271609751063524	0.0016601769535413147	-0.14673395456049534	0.11235422595867009	0.039537653633612474	-0.06668170962021608	0.23359933477317932	0.09061364228569233	-0.027987432483471134	0.034919242923397556	-0.06933746861400938	0.02093446427797577	0.10697876921912511
0.08649509007539904	-0.03751208420276826	0.11195754693509762	-0.04480988817759806	-0.10039010811475634	0.0237611374813989	0.036984708101709424	-0.057013511569230645	-0.08126592623956064	0.05179585178432217	-0.09513673858342225	0.10757965007612308	-0.03846127025362006	-0.05449823640640919	0.016138563476552074	0.0023197492730545125	0.018282071922592763	0.13826558732325578	-0.143958762997759	-0.0015014137670595704	-0.06804638971738051	0.030025457353709595	-0.13682197094701615	0.09992807480964962	0.07991666749492146	-0.0254260908023859	0.05138512414773502	-0.000512956064336178	-0.03695328158087936	-0.0914301205471315	-0.01291376920196536	-0.06700837899873867	0.07646033187319028
0.08656193140775299	-0.0035895645040914417	0.08908438886557331	0.0030304986646000963	-0.08246005909861998	0.050337502012091036	0.021890766493950442	-0.1267667367561634	0.02790268030137605	-0.05415194701748677	-0.06548101641580689	0.16332241070217773	0.09055804377808085	-0.051548564121050605	0.0015920022223439023	-0.01188916124700809	0.006781967917658449	0.12069778093777732	-0.060105591028197736	0.011211743670355545	-0.062747366618984	0.10859555099850016	-0.050083510051096666	0.012653801535457906	0.021899695118729384	0.05763846565600385	-0.03354464325211861	0.06510401665588747	-0.001099218807258516	-0.09588728168032927	0.027065487583997544	0.054349500461793585	0.09277724970471266
0.08851464436269044	-0.015811162893062013	0.031086757712080162	0.05154880863134753	-0.028213205892397102	0.011706857883021681	0.04907434894177508	-0.1074018223697968	0.05064207179254135	-0.17537839473590633	0.004300232476734722	0.20148941140797483	-0.019008192153657788	-0.061357937439110666	-0.0498863276215188	0.10638060018918608	-0.014586856814745641	0.00924325553627127	-0.04962032211827467	0.018681627265587305	-0.07512122933956614	0.19360745164668913	-0.04690627801958	-0.1691445048558236	0.006515500770035536	0.08694785121076094	-0.06098065748768462	0.038908182941781	0.04351076148116916	0.023409607293334564	-0.04399635765170909	0.10155805324859798	0.14199696679590634
0.08881570982346886	-0.04263157615632546	-0.006958777135259058	0.04708285050001658	0.04477565601689386	-0.032917109927179375	0.08333867019057976	-0.08905813142588988	0.04823037371450632	0.06287407577907997	-0.0479630886131488	0.24885817228450616	-0.08923824229203975	0.04376903504384702	-0.019410590860430788	0.15135554790823672	-0.04501967609911983	-0.022006802523388175	-0.025388658806041686	-0.006329666761162395	-0.08495065199056706	0.18162177962973336	-0.04897859934666492	-0.11419480149393418	0.12570578472296529	0.12054166352086332	-0.05399697637758001	-0.018768016100235763	-0.049503299882725005	0.05233344844929014	-0.08367377093310237	-0.03000090455841349	-0.009537424234253428
0.08539091267453233	-0.06687071883832804	-0.016643534519560202	0.021108862588888246	0.11113106116982747	-0.006566414250964607	0.07351045964713161	-0.049224686480262736	-0.028760673737493164	0.010991524125759683	0.02217293055241748	0.22271686806993485	0.02708830314970992	0.08583689366361086	0.0908959219561303	0.04409120137674644	0.006865149026751477	0.005180714761594138	-0.04051766608772295	-0.05752537443608986	-0.025920720786581752	0.1114707879277301	0.012179823254674864	-0.013172758246989106	0.09342038679725706	0.15244712945219294	0.009557158299480659	-0.028701274114306487	-0.04343099896510173	0.03253780210375111	-0.03221307831027301	-0.027279943332102752	-0.06603509303800088
0.08259438583054483	-0.052890597500300805	-0.02248146567557438	0.04964694853701934	0.1359021725836353	0.0015448995701005037	0.091604168603574	-0.015342703770730343	-0.11382427597688818	-0.1616382023295648	-0.0041348184140796995	0.15213651487604996	-0.04523658460486148	-0.027941844989292614	0.08847822422709722	0.034307685529800055	0.061563830852397805	0.018818292085419606	-0.027507759409076765	-0.0653761491858025	0.016249244867617377	0.09543570653539381	0.07180650698811358	-0.008436331983343315	0.0052817884885243	0.08507867984320451	-0.03359397068305185	0.023879580588212896	0.003931910766213196	-0.01752706593647893	-0.03180365718350239	-0.013258512956751373	-0.014353086748763467
0.08251980906749395	-0.03927758786048098	-0.02671560936168868	0.07510919661973699	0.13751586340089583	0.017054768212520055	0.11011881040742517	-0.031590544357174254	-0.06225098862846	0.009105938121555811	-0.18381228508139014	0.14991752031543248	-0.055157476622627655	0.04102171782725389	0.053608920267122856	0.031546442816817025	0.0010063183709749512	0.011756308044258534	0.056687688473671845	0.012830506967994287	-0.06045259042860751	-0.003996578086322269	0.06126614126422389	0.0764417396693291	0.04264352672292959	0.02621981506217011	-0.05248179947050724	0.086340324454271	-0.0060851699147827665	-0.059458574590862415	-0.0024353365125135	-0.0797654762641836	-0.0871557850169994
0.08308764395420772	-0.06475007560972917	-0.022176305254549965	0.03933660990717816	0.12043834180797257	0.06697944295075077	0.10753975414454592	-0.0025997088667546833	-0.001589417978117033	-0.09960363753601711	-0.13601148921942385	0.1073554918607589	0.08597766900349273	0.0949870904381267	0.07914022801133065	-0.03571425899209449	-0.040766852556223365	-0.042008660748196744	-0.01834115067214026	0.02567037447273432	-0.07048967025689215	-0.05672629881662336	-0.012312873419300235	0.1478720344330077	0.01978401729886091	0.021221052625188003	-0.012601996646503098	0.06633472185322453	0.11501345907496563	0.007402814078217357	0.05836297077218908	0.06344760765152187	-0.007437104822546855
0.08085846305253235	-0.08723161872738355	-0.012756692979452842	-0.00625300144969161	0.10587193392151446	0.05588875076969379	0.08473011647735165	0.04206983340661142	0.026484027561808083	-0.15728314248642555	-0.17617927075068096	-0.03904967824114005	-0.03871368902868674	-0.053054001232721415	0.04725711833463381	-0.03292499812827632	-0.0002209286272356059	-0.10325412645105256	-0.1492411746163483	-0.040750123750370994	0.015320856641824032	0.011341787048810878	-0.08053571713743679	0.04954995037262422	-0.02667343706762232	0.0007535170819184395	0.08695579028978187	-0.019091745702760725	0.18329770849084076	0.040103990543655835	0.06863599118460795	0.06584311104608578	0.08067718928923688
0.08258848689002346	-0.08591317284286389	-0.027366727557767888	0.01878541292405675	0.07994113561664788	0.041816267447739086	0.004162392533819019	0.09732948755783151	0.0020241255440122236	0.05940657954857538	-0.2176227704187106	0.01047662851068655	0.05921547147360512	-0.011490028973221489	0.12211782423166129	-0.04297800043689301	0.047250183542347224	-0.05224531753160952	-0.11181589877095281	-0.07067175988381971	0.12298503718870901	0.049037584626150904	-0.04778710954355787	-0.043014769494774535	0.04381853354195778	0.01092264111202651	0.061273541823048616	-0.06011765301611136	0.026043042820366593	-0.055995894799820624	0.08612190276394185	-0.15885622705940328	-0.015730343421880125
0.08226719040313302	-0.08743594348603327	-0.04956655840131284	0.04682466346904524	0.046981389686301014	0.05694467195391962	-0.048795334600762845	0.11541788558930355	-0.08462304727768626	-0.050265871029662686	-0.06750298077326039	0.07144648000242623	0.08523130446655255	0.08658025666822705	0.1614781709907004	-0.04063697437539295	0.049844597461205814	0.00016739791324223846	0.02170350904025725	-0.08790997678751603	0.1413555848621818	0.09830264114887972	0.08392441718598846	-0.02363068997128967	0.03298580682188204	-0.03112594283480271	-0.02151810410066253	0.04948955473716694	-0.135766224223769	-0.10768915947575022	0.01496148609136233	-0.0746154580438889	-0.04413952704571692
0.07671268838350716	-0.1060532206567283	-0.05482096801339481	-0.02324129064767417	0.036507955120133405	0.06432456762323298	-0.011898818056161189	0.12159700559719232	-0.06300333428242158	-0.12758669601138337	-0.03521759799404634	-0.007101552490338815	-0.0853427204408625	0.06583936605861446	0.05332312659019234	0.04636267896209248	-0.021889658342006284	-0.04683720033041472	0.02428716991699329	-0.128456468038735	0.081108815548225	0.10933118485772708	0.051716419943007366	0.01587366440124305	-0.029592079138575145	-0.11351362261185458	-0.05800195411238597	0.08574576285753019	-0.1419403711526886	0.001228022594696062	-0.0023183850164887193	0.11979398089991197	0.08013269811594669
0.07550672222430375	-0.10156908495598772	-0.062377640418197405	-0.08909738388597509	-0.01656650533855085	0.07976612212113939	0.0747301008017487	0.059206867104093466	0.011472627059358835	0.1293453810340371	-0.09929976205567408	-0.032521237090835244	-0.08298857896865452	0.051446411563549906	0.057128358001617446	0.1007142320162	-0.04782837305015667	-0.04913305218506053	-0.0007194892434707889	-0.07157739695368165	-0.09664029650953271	-0.007348075252240127	-0.0264821671986614	0.08927985472019025	-0.007728867107555215	-0.1259211344960719	0.113063614744159	-0.06790963675472204	-0.12182577874453913	0.06992537390232659	0.09119614298841151	0.012439987636592573	0.0703594223401744
0.07979018770028082	-0.08878302022795308	-0.06939782489322245	-0.07609348405817147	-0.025717679772299263	0.09713963067151919	0.17129448086401747	-0.02396740604816806	0.04994478666414055	0.054900660325601515	-0.004268818888940925	0.012011744783031499	0.061359614316382274	0.058879872161829994	0.149077934570937	0.02946283745415995	0.0029907155616801517	-0.05612444356123991	-0.015326122377095991	0.06781192314742258	-0.01247930386914678	-0.07324242903212747	-0.04086796350171204	0.005752773499373781	0.04304707720118975	-0.06873471662980934	0.13886785100682686	-0.15547853020603614	0.009998722837169632	-0.004898873875862637	0.05180523421552516	-0.03765260198254542	0.027042609071260625
0.07614515642142944	-0.09630200652247688	-0.061409453119539305	-0.0916344769864379	0.002867166785885742	0.06033944377914257	0.18674278653930163	0.03508283131353495	0.008078175671422282	-0.10645885657806167	0.0894448343282975	0.011217539614890758	-0.019202840831042466	0.03751613561701452	0.1145768605986284	-0.03722544778987796	-0.018225475316930084	0.027768064838430362	0.016650861045958462	-0.01695830599681103	0.1938538414649596	-0.00485190662486118	0.017961873794058704	-0.15923600117731407	0.04505840060118546	-0.10980945077729631	0.05941854762601356	0.007322802112641413	0.13019886558643648	0.04807475856828794	0.0799708641812909	0.040357379753544004	0.00723467063177112
0.07525145096855969	-0.09906032759946176	-0.03823515502103762	-0.1132007988603415	0.03252308631690297	0.006396747444757196	0.17943075658929408	0.05274659011626434	-0.010182398356800309	0.07295266000906575	-0.03354189390551927	-0.0034778532864257507	-0.14954573058083642	0.04276145059287319	0.018781054036371155	0.0011092692782271873	-0.02299146478666969	0.09808899179876474	0.02490288575878962	-0.1144322553339936	0.13674917536361764	-0.06035268251770752	0.010416893943274892	-0.1432468575816293	0.0018406799957961517	-0.11263875537038665	0.03807933428570213	0.019838791366720177	-0.0385076956123151	0.004710651050130875	0.0629147766664164	0.05504186103197949	-0.07042733943533852
0.07533961393669858	-0.07738094818017728	-0.05088894954274938	-0.08771312524599416	0.04691334462765859	0.007346324770553126	0.20854957229555698	0.013094716716943329	0.055959990222476864	0.07800498439425876	0.015947343791603768	-0.01135730791635076	0.03080148637628492	0.1148158234063722	0.07948660463102485	-0.04106113738311315	0.005512960384280979	0.08953464544734674	0.06603476417938264	-0.054407759149666106	0.011928589883916485	-0.14012463672919206	0.0063374818114806525	-0.014170649823797371	-0.06310252178806164	-0.039201894057782016	0.021655473030987513	-0.08861186127146731	-0.11170695234669899	0.024099909840744296	0.005844541729591472	0.08805702509840789	-0.002055239875589518
0.069724178268392	-0.061936173951802745	-0.053013622108780266	-0.06112687151022974	0.08371032694149173	0.05240692382449436	0.23366619783635492	-0.0044823099241791155	0.07173286436598321	-0.13784866124782658	0.061427352250107876	-0.050741076597377546	-0.0060438713001310295	0.06180026298126308	0.06527646250361685	-0.05931737761335348	0.05087549929975634	-0.015055819623583482	0.11200563643263384	-0.01173209536560118	0.010832193851366325	-0.08095339055855649	-0.01479782464122359	0.022712513019510435	-0.0640558794794819	0.008824014199277117	-0.021770847762302405	-0.1233962655999401	-0.014091327206295084	0.09018625690198502	-0.01652780342562566	0.03355093942232906	0.11913568026191272
0.06783644677819836	-0.039359373855266784	-0.03548020083425964	-0.017406819501751946	0.14230355529159722	0.06051716932511922	0.15989710196061369	0.008697444807568157	0.07974393432266064	0.021005834099979373	-0.0843547513796425	-0.014649392255078832	-0.13154066311760937	-0.037662205699347105	0.00695347984251566	-0.08237948890195498	0.0438949424672223	-0.05291744336938342	0.11929488677609468	-0.016570050965632733	0.0015803846940401663	-0.06736250666821608	0.07263430025069718	0.09259311363295418	-0.09629544888525629	-0.03968952359505946	0.006555582797589814	-0.04069057089147131	0.033891428711683005	0.004541764688580498	0.0604790229856632	-0.05288430817407231	-0.03198078578793792
0.06675859651033639	-0.03496654918528496	-0.013125694814500247	0.02055761630182	0.1740560206359232	0.07294114592588062	0.06219572895465567	0.06542780412664653	0.021120557644230008	0.03366396982839494	-0.02717501128117193	-0.034685372267424866	0.031195774312929556	0.021783072615199153	0.036216572758155534	-0.11716363537380685	0.013637697494186002	0.016541613130400104	-0.0014517015772708003	0.06249284874187365	-0.022246316360573618	-0.07784950434200344	0.08633760814219371	0.13563506079321339	-0.1801430656726347	0.007448972395781116	0.011477690002723927	-0.005881900334609676	0.09124514632762687	-0.06829232468322985	0.008898505462256075	0.045378993055306606	-0.08692569266251911
0.06394239838902976	-0.04153612150580126	0.01362531343289556	0.00723351319007888	0.07520562541734692	0.08701403467974979	-0.006157900338489943	0.10904829002462785	0.02380766412942549	-0.09331322676118695	0.030848052124252526	-0.130377481846808	0.010773606449579276	0.10988999539339006	-0.046597345696284154	-0.005997500141709841	-0.02436980191674948	0.07351237633175944	-0.12379329240759784	0.03550697343692757	-0.002697337493285662	0.0373415592699322	-0.005815994500891117	0.009746741044367097	-0.10666812329483263	0.09248891801992298	-0.11579944992696621	0.01755756627568259	0.06763453318912058	-0.040579903815476	-0.09956686065678219	0.03553036826735993	0.017352609208031382
0.0649876164334976	-0.031518534008565434	0.011270677664284695	-0.011903861203575415	-0.06776721109791571	0.03065894209749437	-0.03136349812107217	0.1670060187090488	0.13784248994512577	0.07345219441713728	-0.04514257511537184	-0.0386746539203254	-0.027746291759560712	0.03170483631098899	-0.015835666198884393	0.11482265614008469	-0.06359940073578198	0.0038974897590268454	-0.02514640942787778	-0.07275400992022801	-0.0630507658388238	0.008025312477077537	0.09310245286889764	-0.018705580069561717	-0.09104764293893777	-0.036214010239854474	-0.1947465955407758	0.14483214819709908	-0.01700016733161972	0.029493632952624787	-0.018885639368848718	-0.048281176314394686	-0.06662600513211311
0.06544764203003361	-0.02003099012046435	0.00880784317298375	-0.002641602811658338	-0.06314874974991329	-0.02178481933076776	0.009707042082838244	0.24346691521585132	0.08473982880768036	0.04737193633518597	0.05142409248496435	0.009826345089753701	0.08917945437113813	-0.09250765537514934	0.07364185853969638	0.13279687788788652	-0.05462578517163552	-0.015401920153618144	0.037985801092384114	-0.04248729255026428	-0.04959582914251259	-0.13265406671496596	0.1178575896268194	0.018113253832355767	-0.13479841247937668	-0.020437816532835433	-0.165529626209532	0.08515043452932493	0.0616804079580761	0.028103969736223314	-0.012637118415943456	0.03999521104014548	-0.067846966968144
0.06027577407439214	0.006421846724283606	0.045286731484093824	-0.02028858680715583	-0.06674965282622215	-0.0033721911634783837	0.07251552374810699	0.18112046354951605	-0.03737019324650751	-0.05925041297171454	0.05486094296671268	-0.1276147996905431	-0.03623879445272651	-0.0917149165405862	0.04833773448459873	0.12710000253389622	-0.0007536957423116446	0.07284928638588348	0.023757143372717202	0.03581442640341273	-0.04974479079730268	-0.1436230202972193	0.03325003830946723	0.07571596339026296	-0.11201371440357433	0.025228170721160684	-0.09498925009622412	-0.039639505556555626	0.11850313789110828	-0.08464576463689709	-0.09724056582359983	0.06203591490598662	0.03738756294480809
0.06202518750310057	0.05560189216204101	0.08024197059405054	0.00299817827250856	-0.1357616974252939	0.015204328758657976	0.08121118016452997	0.025351688325614585	0.030008951366388027	0.08490132022854055	-0.05819232978185579	-0.08748588389735414	-0.051879404463930454	-0.009889254066411224	0.0033765008072188262	0.003942031307922094	0.04393709145273404	0.10057109212594034	0.01628718075796031	0.0747167472371965	-0.0767007385331115	-0.11347577878653388	-0.03384409639331108	0.0880201629836854	0.00285090049771905	-0.017330625486792307	-0.1172615896811235	-0.11816741896857941	0.09997222456059168	-0.1957971437196318	-0.014586155758828837	-0.05140624969956678	0.05932142181430943
0.06767172342461134	0.08031249342922986	0.07240540422001844	0.04323022493807441	-0.1540338074613716	-0.012082871046964613	0.09673554168406917	0.019389268297425034	0.09020127558033696	0.0015781505214726617	0.045369172439010175	0.04221227349236424	0.10920036000189966	-0.05497138012620282	-0.015012913487545172	-0.04843750643044101	-0.011623851879209102	0.04447248957531022	0.05483656620055816	0.03509930323500903	-0.01312108198915302	-0.023880951155126645	-0.08878708457040133	0.019554925708265197	0.02711142557129769	-0.07181230121537571	-0.179218134383408	0.0005152915125436405	0.15352844108182426	-0.1457774735714682	0.12073259080301711	-0.0026579463984058443	-0.025389568359058267
0.06767872702333533	0.058066422911454085	0.05471187962807488	0.015125072975686616	-0.1274484967827189	-0.05726677047715367	0.13015532340180153	0.055113706609653805	0.08166363448171209	-0.09041611229778784	0.07684800348475458	0.007452472466194523	0.0263188275828549	-0.16670436982627718	-0.107877998715555	0.0685962197902312	0.0013467187382169062	0.03754453141248132	0.08083801594261782	-0.004375263184795851	0.08336594479389582	0.0024199498002129075	-0.08896631852549515	0.0035131824857538435	0.11119080808400225	-0.032634217631574175	-0.19021184856842527	0.08218698084808099	0.1623270233955107	-0.038045024929241986	0.13772472811877967	0.13023106593668224	-0.07779275950210598
